year,qualy_round,qualy_url,qualy_date,circuit_id,driver_id,constructor_id,qualy_pos,qualy_q1_time,qualy_q2_time,qualy_q3_time
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,frentzen,sauber,14,1:25.661,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,katayama,tyrrell,15,1:25.808,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,badoer,minardi,16,1:25.969,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,salo,tyrrell,17,1:26.473,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,martini,minardi,18,1:26.913,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,boullion,sauber,19,1:27.145,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,schiattarella,simtek,20,1:28.337,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,gachot,pacific,21,1:29.039,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,diniz,forti,22,1:29.244,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,verstappen,simtek,23,1:29.391,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,moreno,forti,24,1:29.608,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,montermini,pacific,25,1:30.149,,
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995-05-28,monaco,inoue,footwork,26,1:31.542,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,michael_schumacher,benetton,1,1:27.661,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,damon_hill,williams,2,1:28.039,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,coulthard,williams,3,1:28.091,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,berger,ferrari,4,1:28.189,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,alesi,ferrari,5,1:28.474,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,herbert,benetton,6,1:28.498,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,hakkinen,mclaren,7,1:28.910,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,irvine,jordan,8,1:29.021,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,barrichello,jordan,9,1:29.171,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,blundell,mclaren,10,1:29.641,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,panis,ligier,11,1:29.809,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,frentzen,sauber,12,1:30.017,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,morbidelli,footwork,13,1:30.159,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,brundle,ligier,14,1:30.255,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,salo,tyrrell,15,1:30.657,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,katayama,tyrrell,16,1:31.382,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,martini,minardi,17,1:31.445,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,boullion,sauber,18,1:31.838,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,badoer,minardi,19,1:31.853,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,gachot,pacific,20,1:32.841,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,montermini,pacific,21,1:32.894,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,inoue,footwork,22,1:32.995,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,moreno,forti,23,1:34.000,,
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995-06-11,villeneuve,diniz,forti,24,1:34.982,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,damon_hill,williams,1,1:17.225,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,michael_schumacher,benetton,2,1:17.512,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,coulthard,williams,3,1:17.925,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,alesi,ferrari,4,1:18.761,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,barrichello,jordan,5,1:18.810,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,panis,ligier,6,1:19.047,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,berger,ferrari,7,1:19.051,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,hakkinen,mclaren,8,1:19.238,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,brundle,ligier,9,1:19.384,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,herbert,benetton,10,1:19.555,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,irvine,jordan,11,1:19.845,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,frentzen,sauber,12,1:20.309,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,blundell,mclaren,13,1:20.527,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,salo,tyrrell,14,1:20.796,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,boullion,sauber,15,1:20.943,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,morbidelli,footwork,16,1:21.076,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,badoer,minardi,17,1:21.323,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,inoue,footwork,18,1:21.894,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,katayama,tyrrell,19,1:21.930,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,martini,minardi,20,1:22.104,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,montermini,pacific,21,1:23.466,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,gachot,pacific,22,1:23.647,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,diniz,forti,23,1:24.184,,
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995-07-02,magny_cours,moreno,forti,24,1:24.865,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,damon_hill,williams,1,1:28.124,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,michael_schumacher,benetton,2,1:28.397,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,coulthard,williams,3,1:28.947,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,berger,ferrari,4,1:29.657,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,herbert,benetton,5,1:29.867,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,alesi,ferrari,6,1:29.874,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,irvine,jordan,7,1:30.083,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,hakkinen,mclaren,8,1:30.140,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,barrichello,jordan,9,1:30.354,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,blundell,mclaren,10,1:30.453,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,brundle,ligier,11,1:30.946,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,frentzen,sauber,12,1:31.602,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,panis,ligier,13,1:31.842,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,katayama,tyrrell,14,1:32.087,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,martini,minardi,15,1:32.259,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,boullion,sauber,16,1:33.166,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,papis,footwork,17,1:34.154,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,badoer,minardi,18,1:34.556,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,inoue,footwork,19,1:35.323,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,diniz,forti,20,1:36.023,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,gachot,pacific,21,1:36.076,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,moreno,forti,22,1:36.651,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,salo,tyrrell,23,1:48.639,,
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995-07-16,silverstone,montermini,pacific,24,1:52.398,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,damon_hill,williams,1,1:44.385,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,michael_schumacher,benetton,2,1:44.465,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,coulthard,williams,3,1:44.540,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,berger,ferrari,4,1:45.553,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,barrichello,jordan,5,1:45.765,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,irvine,jordan,6,1:45.846,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,hakkinen,mclaren,7,1:45.849,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,blundell,mclaren,8,1:46.221,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,herbert,benetton,9,1:46.315,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,alesi,ferrari,10,1:46.356,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,frentzen,sauber,11,1:46.801,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,panis,ligier,12,1:47.372,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,salo,tyrrell,13,1:47.507,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,boullion,sauber,14,1:47.636,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,papis,footwork,15,1:48.093,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,badoer,minardi,16,1:49.302,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,katayama,tyrrell,17,1:49.402,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,suzuki,ligier,18,1:49.716,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,inoue,footwork,19,1:49.892,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,martini,minardi,20,1:49.990,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,diniz,forti,21,1:52.961,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,moreno,forti,22,1:53.405,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,montermini,pacific,23,1:53.492,,
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995-07-30,hockenheimring,lavaggi,pacific,24,1:54.625,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,damon_hill,williams,1,1:16.982,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,coulthard,williams,2,1:17.366,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,michael_schumacher,benetton,3,1:17.558,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,berger,ferrari,4,1:18.059,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,hakkinen,mclaren,5,1:18.363,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,alesi,ferrari,6,1:18.968,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,irvine,jordan,7,1:19.499,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,brundle,ligier,8,1:19.748,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,herbert,benetton,9,1:20.072,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,panis,ligier,10,1:20.160,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,frentzen,sauber,11,1:20.413,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,badoer,minardi,12,1:20.543,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,blundell,mclaren,13,1:20.640,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,barrichello,jordan,14,1:20.902,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,lamy,minardi,15,1:21.156,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,salo,tyrrell,16,1:21.624,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,katayama,tyrrell,17,1:21.702,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,inoue,footwork,18,1:22.081,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,boullion,sauber,19,1:22.161,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,papis,footwork,20,1:23.275,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,moreno,forti,21,1:24.351,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,montermini,pacific,22,1:24.371,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,diniz,forti,23,1:24.695,,
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995-08-13,hungaroring,lavaggi,pacific,24,1:26.570,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,berger,ferrari,1,1:54.392,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,alesi,ferrari,2,1:54.631,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,hakkinen,mclaren,3,1:55.435,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,herbert,benetton,4,1:56.085,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,coulthard,williams,5,1:56.254,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,blundell,mclaren,6,1:56.622,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,irvine,jordan,7,1:57.001,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,damon_hill,williams,8,1:57.768,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,panis,ligier,9,1:58.021,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,frentzen,sauber,10,1:58.148,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,salo,tyrrell,11,1:58.224,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,barrichello,jordan,12,1:58.293,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,brundle,ligier,13,1:58.314,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,boullion,sauber,14,1:58.356,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,katayama,tyrrell,15,1:58.551,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,michael_schumacher,benetton,16,1:59.079,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,lamy,minardi,17,1:59.256,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,inoue,footwork,18,2:00.990,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,badoer,minardi,19,2:01.013,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,papis,footwork,20,2:01.685,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,montermini,pacific,21,2:02.405,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,moreno,forti,22,2:03.817,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,lavaggi,pacific,23,2:06.407,,
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995-08-27,spa,diniz,forti,24,2:09.537,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,coulthard,williams,1,1:24.462,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,michael_schumacher,benetton,2,1:25.026,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,berger,ferrari,3,1:25.353,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,damon_hill,williams,4,1:25.699,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,alesi,ferrari,5,1:25.707,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,barrichello,jordan,6,1:25.919,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,hakkinen,mclaren,7,1:25.920,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,herbert,benetton,8,1:26.433,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,blundell,mclaren,9,1:26.472,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,frentzen,sauber,10,1:26.541,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,brundle,ligier,11,1:27.067,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,irvine,jordan,12,1:27.271,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,panis,ligier,13,1:27.384,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,boullion,sauber,14,1:28.741,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,papis,footwork,15,1:28.870,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,salo,tyrrell,16,1:29.028,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,katayama,tyrrell,17,1:29.287,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,badoer,minardi,18,1:29.559,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,lamy,minardi,19,1:29.936,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,inoue,footwork,20,1:30.515,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,montermini,pacific,21,1:30.721,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,moreno,forti,22,1:30.834,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,diniz,forti,23,1:32.102,,
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995-09-10,monza,lavaggi,pacific,24,1:32.470,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,coulthard,williams,1,1:20.537,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,damon_hill,williams,2,1:20.905,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,michael_schumacher,benetton,3,1:21.301,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,berger,ferrari,4,1:21.970,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,frentzen,sauber,5,1:22.226,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,herbert,benetton,6,1:22.322,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,alesi,ferrari,7,1:22.391,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,barrichello,jordan,8,1:22.538,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,brundle,ligier,9,1:22.588,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,irvine,jordan,10,1:22.831,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,panis,ligier,11,1:22.904,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,blundell,mclaren,12,1:22.914,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,hakkinen,mclaren,13,1:23.064,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,boullion,sauber,14,1:23.934,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,salo,tyrrell,15,1:23.936,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,katayama,tyrrell,16,1:24.287,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,lamy,minardi,17,1:24.657,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,badoer,minardi,18,1:24.778,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,inoue,footwork,19,1:24.883,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,papis,footwork,20,1:25.179,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,montermini,pacific,21,1:26.172,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,diniz,forti,22,1:27.292,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,moreno,forti,23,1:27.523,,
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995-09-24,estoril,deletraz,pacific,24,1:32.769,,
1995,14,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,1995-10-01,nurburgring,coulthard,williams,1,1:18.738,,
1995,14,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,1995-10-01,nurburgring,damon_hill,williams,2,1:18.972,,
1995,14,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,1995-10-01,nurburgring,michael_schumacher,benetton,3,1:19.150,,
1995,14,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,1995-10-01,nurburgring,berger,ferrari,4,1:19.821,,
